Trade ID,Date,Stock Symbol,Buy/Sell,Quantity,Price,Total Value,Profit/Loss
1597,2025-03-08,META,Sell,88,755.76,66506.88,102.72
1598,2025-03-08,MSFT,Buy,68,415.23,28235.64,-385.55
1599,2025-03-08,MSFT,Buy,92,1909.56,175679.52,599.05
1600,2025-03-08,GOOGL,Sell,79,2893.58,228592.82,425.33
1601,2025-03-08,GOOGL,Sell,1,444.69,444.69,-495.63
1602,2025-03-08,NFLX,Buy,55,2792.43,153583.65,-485.87
1603,2025-03-08,NFLX,Buy,3,2859.34,8578.02,713.19
1604,2025-03-08,AAPL,Buy,78,1739.73,135698.94,-110.9
1605,2025-03-08,TSLA,Sell,38,294.86,11204.68,454.2
1606,2025-03-08,GOOGL,Buy,1,693.61,693.61,181.32
1607,2025-03-08,MSFT,Sell,38,2505.25,95199.5,795.15
1608,2025-03-08,AMZN,Sell,85,2520.05,214204.25000000003,875.44
1609,2025-03-09,MSFT,Buy,29,3154.41,91477.89,995.21
1610,2025-03-09,TSLA,Sell,5,2081.13,10405.650000000001,-269.47
1611,2025-03-09,NFLX,Sell,74,521.97,38625.78,794.45
1612,2025-03-09,MSFT,Sell,92,512.81,47178.52,-100.97
1613,2025-03-09,AAPL,Sell,21,2551.85,53588.85,386.22
1614,2025-03-09,TSLA,Buy,71,724.87,51465.77,258.66
1615,2025-03-09,NFLX,Buy,67,1216.51,81506.17,-473.02
1616,2025-03-09,AMZN,Sell,47,1756.52,82556.44,899.16
1617,2025-03-09,NFLX,Sell,84,184.2,15472.8,-382.51
1618,2025-03-09,META,Buy,83,945.98,78516.34,532.33
1619,2025-03-09,AAPL,Sell,35,1486.82,52038.7,677.51
1620,2025-03-09,TSLA,Buy,68,1050.76,71451.68,692.93
1621,2025-03-09,AMZN,Sell,69,563.66,38892.54,-296.76
1622,2025-03-09,AAPL,Sell,1,2575.24,2575.24,171.35
1623,2025-03-09,NFLX,Buy,68,2864.7,194799.59999999998,744.14
1624,2025-03-09,AAPL,Buy,12,975.43,11705.16,-45.98
1625,2025-03-09,TSLA,Buy,60,2733.03,163981.80000000002,201.62
1626,2025-03-09,GOOGL,Buy,27,1410.88,38093.76,-90.81
1627,2025-03-09,AAPL,Sell,56,1822.73,102072.88,195.33
1628,2025-03-09,META,Buy,23,3010.4,69239.2,831.76
1629,2025-03-09,AAPL,Sell,25,2649.84,66246.0,182.69
1630,2025-03-09,NFLX,Buy,21,2837.4,59585.4,333.87
1631,2025-03-09,NFLX,Buy,61,565.27,34481.47,105.96
1632,2025-03-09,AMZN,Sell,63,337.05,21234.15,190.18
1633,2025-03-10,NFLX,Buy,52,3137.58,163154.16,-477.24
1634,2025-03-10,MSFT,Buy,88,1418.64,124840.32,-74.38
1635,2025-03-10,TSLA,Buy,25,1078.79,26969.75,154.87
1636,2025-03-10,TSLA,Buy,55,2563.97,141018.34999999998,450.7
1637,2025-03-10,GOOGL,Sell,46,2943.81,135415.26,175.08
1638,2025-03-10,GOOGL,Sell,32,3032.46,97038.72,6.73
1639,2025-03-10,TSLA,Buy,55,1174.39,64591.450000000004,82.15
1640,2025-03-10,META,Buy,96,2997.52,287761.92,-136.56
1641,2025-03-10,GOOGL,Buy,5,239.18,1195.9,886.74
1642,2025-03-10,AMZN,Sell,36,268.85,9678.6,282.61
1643,2025-03-10,NFLX,Sell,49,2219.97,108778.52999999998,-479.89
1644,2025-03-10,TSLA,Sell,58,314.56,18244.48,-470.83
1645,2025-03-10,GOOGL,Sell,39,1203.67,46943.130000000005,959.44
1646,2025-03-10,TSLA,Buy,80,2387.37,190989.59999999998,-167.82
1647,2025-03-10,MSFT,Buy,97,1246.71,120930.87000000001,708.41
1648,2025-03-10,AAPL,Buy,85,710.64,60404.4,-412.59
1649,2025-03-10,NFLX,Sell,61,1056.59,64451.99,881.74
1650,2025-03-10,TSLA,Buy,9,1655.76,14901.84,811.63
1651,2025-03-10,AAPL,Sell,6,1716.31,10297.86,356.64
1652,2025-03-10,GOOGL,Sell,35,2762.2,96677.0,-486.5
1653,2025-03-10,AAPL,Buy,39,2650.52,103370.28,-113.28
1654,2025-03-10,NFLX,Buy,22,1653.18,36369.96,110.23
1655,2025-03-10,TSLA,Buy,41,2975.27,121986.06999999999,190.1
1656,2025-03-10,MSFT,Sell,5,488.41,2442.05,-53.48
1657,2025-03-11,META,Sell,42,968.2,40664.4,-450.58
1658,2025-03-11,GOOGL,Buy,87,2915.12,253615.44,385.19
1659,2025-03-11,TSLA,Buy,81,1385.18,112199.58,286.23
1660,2025-03-11,NFLX,Sell,76,3436.02,261137.52,-75.5
1661,2025-03-11,GOOGL,Buy,87,1685.26,146617.62,-443.04
1662,2025-03-11,AMZN,Sell,80,2792.58,223406.4,991.89
1663,2025-03-11,AAPL,Sell,67,1467.84,98345.28,222.98
1664,2025-03-11,META,Buy,30,1544.84,46345.2,634.01
1665,2025-03-11,NFLX,Buy,57,1401.8,79902.59999999999,178.47
1666,2025-03-11,AMZN,Buy,86,2544.86,218857.96000000002,-435.24
1667,2025-03-11,TSLA,Buy,73,1961.56,143193.88,-35.6
1668,2025-03-11,MSFT,Sell,29,3308.85,95956.65,-19.83
1669,2025-03-11,GOOGL,Sell,37,953.03,35262.11,757.53
1670,2025-03-11,AAPL,Sell,87,441.91,38446.170000000006,481.34
1671,2025-03-11,GOOGL,Buy,13,1437.09,18682.17,-86.86
1672,2025-03-11,META,Sell,32,2196.82,70298.24,951.61
1673,2025-03-11,TSLA,Buy,46,3026.72,139229.12,-17.69
1674,2025-03-11,GOOGL,Buy,23,1277.07,29372.609999999997,997.35
1675,2025-03-11,AAPL,Buy,45,2322.87,104529.15,994.25
1676,2025-03-11,TSLA,Buy,17,1290.68,21941.56,-213.18
1677,2025-03-11,GOOGL,Buy,85,2198.55,186876.75000000003,-30.89
1678,2025-03-11,MSFT,Buy,66,3108.35,205151.1,229.07
1679,2025-03-11,NFLX,Sell,6,886.62,5319.72,496.15
1680,2025-03-11,TSLA,Buy,18,1474.42,26539.56,292.07
1681,2025-03-12,NFLX,Sell,94,3477.1,326847.39999999997,954.16
1682,2025-03-12,TSLA,Sell,22,3053.09,67167.98000000001,585.98
1683,2025-03-12,MSFT,Buy,33,2019.78,66652.74,-181.93
1684,2025-03-12,NFLX,Buy,30,1856.53,55695.9,-342.35
1685,2025-03-12,AMZN,Buy,81,1067.64,86478.84000000001,532.6
1686,2025-03-12,AAPL,Sell,32,1858.51,59472.32,-262.32
1687,2025-03-12,AMZN,Buy,42,2983.82,125320.44,681.52
1688,2025-03-12,GOOGL,Sell,78,2429.59,189508.02000000002,-33.44
1689,2025-03-12,MSFT,Buy,10,1086.15,10861.5,-9.66
1690,2025-03-12,AMZN,Buy,36,784.98,28259.28,-483.8
1691,2025-03-12,TSLA,Sell,34,1001.71,34058.14,551.52
1692,2025-03-12,GOOGL,Sell,73,677.18,49434.14,-330.1
1693,2025-03-12,GOOGL,Buy,28,425.18,11905.04,659.32
1694,2025-03-12,AMZN,Sell,11,1525.06,16775.66,237.8
1695,2025-03-12,AMZN,Sell,78,485.22,37847.16,676.42
1696,2025-03-12,MSFT,Sell,39,684.5,26695.5,375.89
1697,2025-03-12,AAPL,Sell,47,1960.9,92162.3,-376.35
1698,2025-03-12,AMZN,Sell,19,659.64,12533.16,648.48
1699,2025-03-12,META,Buy,15,317.19,4757.85,-395.3
1700,2025-03-12,AMZN,Buy,28,1179.12,33015.36,218.05
1701,2025-03-12,NFLX,Sell,24,849.08,20377.920000000002,-241.48
1702,2025-03-12,TSLA,Buy,72,1852.04,133346.88,628.5
1703,2025-03-12,META,Buy,9,448.05,4032.4500000000003,867.39
1704,2025-03-12,META,Sell,47,2656.02,124832.94,331.19
1705,2025-03-13,NFLX,Buy,33,3181.19,104979.27,290.72
1706,2025-03-13,NFLX,Sell,62,2627.68,162916.16,645.94
1707,2025-03-13,GOOGL,Sell,97,1911.61,185426.16999999998,-492.38
1708,2025-03-13,AAPL,Buy,19,3026.27,57499.13,876.64
1709,2025-03-13,TSLA,Sell,67,2462.72,165002.24,-203.83
1710,2025-03-13,MSFT,Sell,74,135.87,10054.380000000001,976.18
1711,2025-03-13,META,Sell,40,1439.91,57596.4,604.38
1712,2025-03-13,MSFT,Sell,47,2993.24,140682.28,661.38
1713,2025-03-13,AMZN,Sell,65,1275.92,82934.8,484.3
1714,2025-03-13,AMZN,Buy,29,219.73,6372.17,207.49
1715,2025-03-13,MSFT,Buy,50,2637.01,131850.5,357.44
1716,2025-03-13,AMZN,Sell,98,2826.93,277039.13999999996,-430.4
1717,2025-03-13,AAPL,Sell,13,646.02,8398.26,435.94
1718,2025-03-13,NFLX,Buy,1,1926.96,1926.96,439.15
1719,2025-03-13,AMZN,Sell,34,752.65,25590.1,836.8
1720,2025-03-13,GOOGL,Buy,93,2545.4,236722.2,258.48
1721,2025-03-13,AMZN,Sell,48,1023.27,49116.96,-384.28
1722,2025-03-13,TSLA,Sell,77,1175.13,90485.01000000001,-40.71
1723,2025-03-13,AAPL,Sell,48,2972.9,142699.2,483.44
1724,2025-03-13,TSLA,Sell,49,1719.5,84255.5,-141.11
1725,2025-03-13,TSLA,Sell,64,2377.17,152138.88,-79.21
1726,2025-03-13,GOOGL,Sell,61,1468.07,89552.26999999999,730.7
1727,2025-03-13,AAPL,Sell,29,1113.22,32283.38,376.48
1728,2025-03-13,AAPL,Buy,39,2226.63,86838.57,262.79
1729,2025-03-14,AAPL,Buy,88,626.52,55133.759999999995,-22.32
1730,2025-03-14,AAPL,Buy,26,1368.2,35573.200000000004,596.39
1731,2025-03-14,AAPL,Sell,17,810.73,13782.41,-68.42
1732,2025-03-14,GOOGL,Sell,71,2465.7,175064.69999999998,605.6
1733,2025-03-14,AMZN,Sell,13,3310.31,43034.03,-394.85
1734,2025-03-14,TSLA,Sell,69,3484.74,240447.06,796.81
1735,2025-03-14,AAPL,Sell,26,1630.94,42404.44,249.35
1736,2025-03-14,META,Sell,49,958.6,46971.4,157.76
1737,2025-03-14,AMZN,Sell,67,1605.62,107576.54,416.54
1738,2025-03-14,AMZN,Buy,7,2980.72,20865.039999999997,436.29
1739,2025-03-14,TSLA,Sell,58,800.42,46424.36,-301.95
1740,2025-03-14,GOOGL,Buy,49,3337.13,163519.37,634.35
1741,2025-03-14,MSFT,Buy,53,1262.34,66904.01999999999,-86.11
1742,2025-03-14,MSFT,Sell,65,3451.73,224362.45,857.44
1743,2025-03-14,AMZN,Sell,62,2951.27,182978.74,726.78
1744,2025-03-14,NFLX,Buy,17,2849.14,48435.38,19.4
1745,2025-03-14,NFLX,Buy,43,1180.88,50777.840000000004,711.61
1746,2025-03-14,TSLA,Sell,25,129.84,3246.0,34.59
1747,2025-03-14,MSFT,Sell,3,1399.25,4197.75,-348.58
1748,2025-03-14,AMZN,Buy,79,1126.15,88965.85,942.83
1749,2025-03-14,GOOGL,Sell,29,227.15,6587.35,478.9
1750,2025-03-14,MSFT,Sell,32,1818.24,58183.68,184.15
1751,2025-03-14,AMZN,Sell,26,1470.31,38228.06,96.66
1752,2025-03-14,AMZN,Buy,16,2257.49,36119.84,-12.94
1753,2025-03-15,AAPL,Buy,25,2212.03,55300.75000000001,972.17
1754,2025-03-15,GOOGL,Buy,54,510.54,27569.16,-297.88
1755,2025-03-15,AAPL,Sell,28,3421.68,95807.04,-27.79
1756,2025-03-15,TSLA,Sell,73,735.57,53696.61,228.25
1757,2025-03-15,AAPL,Buy,56,1613.93,90380.08,217.0
1758,2025-03-15,META,Buy,65,1759.6,114374.0,207.05
1759,2025-03-15,AAPL,Buy,93,2864.41,266390.13,-236.32
1760,2025-03-15,META,Sell,86,437.38,37614.68,-282.6
1761,2025-03-15,MSFT,Buy,80,1557.39,124591.20000000001,-117.85
1762,2025-03-15,NFLX,Buy,41,2236.91,91713.31,871.79
1763,2025-03-15,AMZN,Sell,51,831.53,42408.03,-330.42
1764,2025-03-15,META,Sell,71,2233.39,158570.69,636.14
1765,2025-03-15,GOOGL,Sell,78,3240.46,252755.88,636.32
1766,2025-03-15,AAPL,Buy,29,3491.56,101255.24,714.66
1767,2025-03-15,META,Sell,83,210.33,17457.39,829.92
1768,2025-03-15,GOOGL,Sell,19,901.0,17119.0,-105.45
1769,2025-03-15,NFLX,Buy,66,1155.04,76232.64,-163.16
1770,2025-03-15,NFLX,Sell,41,1457.03,59738.229999999996,198.26
1771,2025-03-15,AAPL,Buy,45,923.67,41565.15,-102.37
1772,2025-03-15,TSLA,Buy,15,791.86,11877.9,601.46
1773,2025-03-15,AAPL,Sell,3,3345.48,10036.44,453.91
1774,2025-03-15,MSFT,Sell,11,3222.97,35452.67,812.48
1775,2025-03-15,META,Sell,53,259.77,13767.81,-375.89
1776,2025-03-15,AMZN,Sell,46,1251.96,57590.16,872.63
1777,2025-03-16,TSLA,Sell,30,1477.51,44325.3,-59.98
1778,2025-03-16,AAPL,Sell,57,912.65,52021.049999999996,236.04
1779,2025-03-16,GOOGL,Buy,18,2238.17,40287.06,157.92
1780,2025-03-16,TSLA,Buy,51,2277.29,116141.79,640.47
1781,2025-03-16,META,Sell,48,2991.71,143602.08000000002,130.5
1782,2025-03-16,TSLA,Buy,66,2618.96,172851.36000000002,915.33
1783,2025-03-16,META,Sell,96,1944.75,186696.0,853.8
1784,2025-03-16,AAPL,Buy,8,2322.2,18577.6,808.24
1785,2025-03-16,META,Buy,22,1031.56,22694.32,-393.11
1786,2025-03-16,TSLA,Buy,6,2116.39,12698.34,781.39
1787,2025-03-16,GOOGL,Sell,76,1763.37,134016.12,672.45
1788,2025-03-16,NFLX,Buy,57,553.37,31542.09,-344.73
1789,2025-03-16,TSLA,Sell,36,924.65,33287.4,-338.88
1790,2025-03-16,META,Buy,79,1091.76,86249.04,-348.25
1791,2025-03-16,NFLX,Buy,92,3242.65,298323.8,-483.0
1792,2025-03-16,META,Buy,57,883.31,50348.67,322.95
1793,2025-03-16,GOOGL,Buy,49,1083.43,53088.07,960.09
1794,2025-03-16,META,Buy,45,1355.8,61011.0,158.03
1795,2025-03-16,AAPL,Sell,82,2356.73,193251.86000000002,311.14
1796,2025-03-16,AMZN,Sell,66,502.01,33132.659999999996,951.95
1797,2025-03-16,TSLA,Buy,77,3343.41,257442.56999999998,-117.23
1798,2025-03-16,AMZN,Buy,45,3042.94,136932.3,787.71
1799,2025-03-16,META,Buy,79,2062.53,162939.87000000002,319.59
1800,2025-03-16,GOOGL,Buy,20,2391.73,47834.6,354.21
1801,2025-03-17,TSLA,Sell,64,156.65,10025.6,14.76
1802,2025-03-17,META,Buy,93,1252.41,116474.13,342.38
1803,2025-03-17,NFLX,Sell,93,2805.24,260887.31999999998,-390.29
1804,2025-03-17,MSFT,Buy,67,363.44,24350.48,646.97
1805,2025-03-17,META,Sell,83,1059.87,87969.20999999999,-72.97
1806,2025-03-17,AMZN,Buy,3,2090.01,6270.030000000001,831.41
1807,2025-03-17,TSLA,Buy,54,971.8,52477.2,51.78
1808,2025-03-17,AMZN,Sell,78,3275.53,255491.34000000003,-285.76
1809,2025-03-17,TSLA,Buy,64,545.6,34918.4,543.82
1810,2025-03-17,META,Buy,40,2811.14,112445.59999999999,-253.13
1811,2025-03-17,AAPL,Buy,59,1827.03,107794.77,630.52
1812,2025-03-17,NFLX,Sell,55,2651.12,145811.6,952.17
1813,2025-03-17,META,Buy,62,1156.43,71698.66,669.33
1814,2025-03-17,AMZN,Buy,4,1849.26,7397.04,-466.33
1815,2025-03-17,MSFT,Sell,60,3013.24,180794.4,399.83
1816,2025-03-17,MSFT,Sell,75,1687.39,126554.25000000001,543.12
1817,2025-03-17,GOOGL,Sell,95,1323.05,125689.75,738.19
1818,2025-03-17,TSLA,Buy,96,1922.93,184601.28,-416.0
1819,2025-03-17,AMZN,Buy,91,2539.03,231051.73,220.16
1820,2025-03-17,GOOGL,Buy,30,1608.12,48243.6,303.06
1821,2025-03-17,AMZN,Sell,2,3292.18,6584.36,-246.31
1822,2025-03-17,TSLA,Buy,62,1102.82,68374.84,-16.33
1823,2025-03-17,META,Buy,49,1716.58,84112.42,160.33
1824,2025-03-17,META,Sell,9,2673.55,24061.95,749.81
1825,2025-03-18,MSFT,Sell,92,2443.01,224756.92,894.11
1826,2025-03-18,META,Sell,31,3036.38,94127.78,442.63
1827,2025-03-18,META,Sell,98,3489.15,341936.7,92.42
1828,2025-03-18,AAPL,Sell,61,1551.32,94630.51999999999,-118.95
1829,2025-03-18,MSFT,Buy,79,477.91,37754.89,973.2
1830,2025-03-18,GOOGL,Sell,48,203.41,9763.68,974.53
1831,2025-03-18,NFLX,Buy,25,2571.38,64284.5,887.47
1832,2025-03-18,AAPL,Buy,36,3071.65,110579.40000000001,678.5
1833,2025-03-18,GOOGL,Sell,8,850.42,6803.36,-11.33
1834,2025-03-18,TSLA,Sell,73,638.72,46626.560000000005,725.5
1835,2025-03-18,AAPL,Sell,58,311.5,18067.0,113.19
1836,2025-03-18,GOOGL,Buy,45,2897.19,130373.55,-9.84
1837,2025-03-18,TSLA,Sell,62,1158.7,71839.40000000001,617.3
1838,2025-03-18,MSFT,Sell,39,1465.77,57165.03,-380.52
1839,2025-03-18,NFLX,Sell,96,1809.35,173697.59999999998,-427.16
1840,2025-03-18,TSLA,Sell,58,2954.14,171340.12,171.93
1841,2025-03-18,META,Sell,81,2312.83,187339.22999999998,168.46
1842,2025-03-18,AMZN,Buy,99,2191.22,216930.77999999997,843.47
1843,2025-03-18,TSLA,Buy,83,697.29,57875.07,-310.77
1844,2025-03-18,TSLA,Buy,64,1844.85,118070.4,-315.07
1845,2025-03-18,NFLX,Sell,44,2532.3,111421.20000000001,-278.82
1846,2025-03-18,AMZN,Sell,29,3409.09,98863.61,-455.4
1847,2025-03-18,META,Sell,59,784.78,46302.02,-392.4
1848,2025-03-18,GOOGL,Buy,71,132.45,9403.949999999999,489.8
1849,2025-03-19,GOOGL,Sell,92,356.02,32753.839999999997,147.38
1850,2025-03-19,TSLA,Sell,9,1377.9,12401.1,645.4
1851,2025-03-19,AMZN,Sell,92,2889.85,265866.2,988.9
1852,2025-03-19,AMZN,Buy,6,124.28,745.6800000000001,488.55
1853,2025-03-19,META,Sell,29,1652.88,47933.520000000004,-424.32
1854,2025-03-19,NFLX,Buy,58,1219.38,70724.04000000001,-343.16
1855,2025-03-19,MSFT,Sell,17,278.44,4733.48,821.51
1856,2025-03-19,GOOGL,Buy,16,1630.8,26092.8,291.24
1857,2025-03-19,NFLX,Buy,87,966.15,84055.05,737.26
1858,2025-03-19,AAPL,Buy,95,1296.41,123158.95000000001,784.92
1859,2025-03-19,GOOGL,Sell,3,2499.09,7497.27,891.51
1860,2025-03-19,NFLX,Sell,21,1873.27,39338.67,924.74
1861,2025-03-19,GOOGL,Buy,64,523.8,33523.2,332.24
1862,2025-03-19,MSFT,Buy,90,3368.81,303192.9,11.53
1863,2025-03-19,AAPL,Sell,36,2262.1,81435.59999999999,942.8
1864,2025-03-19,MSFT,Sell,86,2703.95,232539.69999999998,321.11
1865,2025-03-19,META,Buy,62,369.32,22897.84,-403.62
1866,2025-03-19,AAPL,Sell,42,260.0,10920.0,464.16
1867,2025-03-19,TSLA,Sell,76,166.12,12625.12,381.53
1868,2025-03-19,NFLX,Sell,42,741.9,31159.8,843.69
1869,2025-03-19,AAPL,Sell,61,1508.99,92048.39,479.78
1870,2025-03-19,META,Buy,13,3281.81,42663.53,23.58
1871,2025-03-19,META,Sell,11,1654.0,18194.0,949.34
1872,2025-03-19,MSFT,Sell,54,1086.87,58690.979999999996,702.43
1873,2025-03-20,GOOGL,Buy,16,2010.58,32169.28,445.63
1874,2025-03-20,AAPL,Buy,8,480.58,3844.64,-60.61
1875,2025-03-20,NFLX,Sell,59,2172.32,128166.88,60.31
1876,2025-03-20,AAPL,Sell,57,2032.67,115862.19,504.95
1877,2025-03-20,AMZN,Sell,40,2792.78,111711.20000000001,-392.03
1878,2025-03-20,GOOGL,Sell,59,3454.74,203829.65999999997,-114.98
1879,2025-03-20,NFLX,Buy,2,952.97,1905.94,570.85
1880,2025-03-20,NFLX,Buy,94,1832.83,172286.02,220.03
1881,2025-03-20,TSLA,Buy,94,3190.14,299873.16,103.59
1882,2025-03-20,MSFT,Sell,76,2769.65,210493.4,-272.81
1883,2025-03-20,TSLA,Sell,10,1757.18,17571.8,162.77
1884,2025-03-20,NFLX,Sell,44,3314.26,145827.44,656.04
1885,2025-03-20,GOOGL,Sell,11,294.6,3240.6000000000004,-103.98
1886,2025-03-20,AAPL,Buy,79,3265.4,257966.6,-491.9
1887,2025-03-20,AAPL,Buy,80,271.73,21738.4,502.76
1888,2025-03-20,GOOGL,Sell,81,1960.84,158828.03999999998,958.94
1889,2025-03-20,NFLX,Buy,90,3127.5,281475.0,410.24
1890,2025-03-20,META,Sell,2,993.25,1986.5,-320.12
1891,2025-03-20,AAPL,Sell,50,1705.64,85282.0,-18.9
1892,2025-03-20,META,Buy,12,1202.72,14432.64,801.46
1893,2025-03-20,AAPL,Sell,90,3337.29,300356.1,-151.15
1894,2025-03-20,AAPL,Sell,23,2900.4,66709.2,411.54
1895,2025-03-20,MSFT,Buy,18,2510.61,45190.98,104.01
1896,2025-03-20,MSFT,Sell,62,2097.93,130071.65999999999,-188.23
1897,2025-03-21,AMZN,Sell,96,2890.01,277440.96,720.11
1898,2025-03-21,TSLA,Buy,62,1433.71,88890.02,614.25
1899,2025-03-21,GOOGL,Sell,38,1621.68,61623.840000000004,492.39
1900,2025-03-21,GOOGL,Buy,67,2582.01,172994.67,-145.5
1901,2025-03-21,GOOGL,Sell,38,1316.37,50022.06,-353.21
1902,2025-03-21,AMZN,Buy,67,317.26,21256.42,364.24
1903,2025-03-21,MSFT,Buy,94,352.74,33157.56,330.52
1904,2025-03-21,NFLX,Buy,61,492.23,30026.030000000002,-217.42
1905,2025-03-21,META,Sell,1,3056.92,3056.92,-415.63
1906,2025-03-21,META,Buy,94,1705.57,160323.58,-378.94
1907,2025-03-21,NFLX,Buy,45,2523.8,113571.00000000001,989.16
1908,2025-03-21,AMZN,Buy,96,1435.89,137845.44,675.38
1909,2025-03-21,NFLX,Buy,28,979.62,27429.36,882.98
1910,2025-03-21,GOOGL,Buy,21,1280.45,26889.45,-207.42
1911,2025-03-21,TSLA,Sell,13,2800.22,36402.86,940.85
1912,2025-03-21,AAPL,Sell,27,2225.73,60094.71,-286.02
1913,2025-03-21,META,Sell,7,3287.98,23015.86,263.62
1914,2025-03-21,MSFT,Sell,22,2411.0,53042.0,744.54
1915,2025-03-21,MSFT,Sell,74,2038.62,150857.88,24.71
1916,2025-03-21,AMZN,Sell,53,2174.67,115257.51000000001,137.24
1917,2025-03-21,MSFT,Sell,79,3304.06,261020.74,-307.72
1918,2025-03-21,GOOGL,Buy,79,2779.88,219610.52000000002,-315.62
1919,2025-03-21,META,Sell,4,181.74,726.96,429.35
1920,2025-03-21,NFLX,Buy,96,1916.07,183942.72,513.3
1921,2025-03-22,GOOGL,Buy,23,2440.35,56128.049999999996,666.0
1922,2025-03-22,AMZN,Sell,70,2645.57,185189.90000000002,335.02
1923,2025-03-22,GOOGL,Buy,88,824.68,72571.84,468.64
1924,2025-03-22,NFLX,Buy,84,3048.4,256065.6,-479.72
1925,2025-03-22,TSLA,Buy,84,3349.87,281389.08,-256.74
1926,2025-03-22,AMZN,Buy,76,904.83,68767.08,977.37
1927,2025-03-22,TSLA,Sell,33,3100.89,102329.37,-386.01
1928,2025-03-22,AAPL,Sell,28,429.73,12032.44,518.18
1929,2025-03-22,TSLA,Sell,8,289.4,2315.2,-235.88
1930,2025-03-22,AAPL,Sell,1,539.36,539.36,575.08
1931,2025-03-22,AAPL,Sell,37,296.32,10963.84,558.99
1932,2025-03-22,TSLA,Sell,63,2973.04,187301.52,-148.7
1933,2025-03-22,AMZN,Sell,22,300.77,6616.94,-95.55
1934,2025-03-22,NFLX,Sell,70,1023.66,71656.2,482.16
1935,2025-03-22,GOOGL,Sell,21,452.77,9508.17,85.13
1936,2025-03-22,GOOGL,Sell,96,1104.43,106025.28,-208.18
1937,2025-03-22,NFLX,Buy,35,407.9,14276.5,597.52
1938,2025-03-22,META,Sell,79,2371.21,187325.59,-268.78
1939,2025-03-22,META,Buy,5,553.31,2766.5499999999997,783.47
1940,2025-03-22,AAPL,Buy,60,2996.28,179776.80000000002,272.0
1941,2025-03-22,AAPL,Buy,46,2878.45,132408.69999999998,-341.45
1942,2025-03-22,AMZN,Buy,50,146.45,7322.499999999999,541.11
1943,2025-03-22,MSFT,Sell,48,3145.47,150982.56,278.74
1944,2025-03-22,TSLA,Buy,6,198.41,1190.46,-52.91
1945,2025-03-23,AAPL,Sell,89,914.8,81417.2,133.81
1946,2025-03-23,GOOGL,Sell,56,210.12,11766.720000000001,-52.49
1947,2025-03-23,AMZN,Buy,59,1241.87,73270.32999999999,-105.46
1948,2025-03-23,TSLA,Sell,29,1847.15,53567.350000000006,-254.59
1949,2025-03-23,AMZN,Buy,71,2808.59,199409.89,44.15
1950,2025-03-23,TSLA,Buy,77,1249.14,96183.78000000001,-123.52
1951,2025-03-23,TSLA,Sell,18,2498.67,44976.06,525.15
1952,2025-03-23,NFLX,Sell,2,737.52,1475.04,525.82
1953,2025-03-23,AAPL,Buy,8,2652.03,21216.24,252.76
1954,2025-03-23,AMZN,Sell,75,902.39,67679.25,666.92
1955,2025-03-23,AMZN,Sell,97,588.05,57040.85,762.01
1956,2025-03-23,NFLX,Sell,54,730.39,39441.06,369.65
1957,2025-03-23,GOOGL,Buy,38,719.01,27322.38,428.4
1958,2025-03-23,GOOGL,Buy,48,1843.73,88499.04000000001,-75.67
1959,2025-03-23,META,Sell,27,2972.31,80252.37,842.3
1960,2025-03-23,AAPL,Sell,20,370.66,7413.200000000001,-463.69
1961,2025-03-23,AAPL,Sell,12,2503.65,30043.800000000003,22.9
1962,2025-03-23,MSFT,Sell,43,2324.78,99965.54000000001,582.7
1963,2025-03-23,NFLX,Sell,61,3066.57,187060.77000000002,-379.87
1964,2025-03-23,GOOGL,Buy,31,930.1,28833.100000000002,-225.25
1965,2025-03-23,TSLA,Sell,91,1630.37,148363.66999999998,383.93
1966,2025-03-23,AMZN,Buy,96,3247.81,311789.76,339.99
1967,2025-03-23,AAPL,Sell,61,2343.98,142982.78,608.39
1968,2025-03-23,AMZN,Buy,74,1421.81,105213.94,718.92
1969,2025-03-24,AMZN,Sell,67,546.8,36635.6,-307.13
1970,2025-03-24,MSFT,Buy,91,992.45,90312.95,-472.43
1971,2025-03-24,GOOGL,Sell,35,2076.13,72664.55,534.46
1972,2025-03-24,AAPL,Buy,95,2541.77,241468.15,-47.91
1973,2025-03-24,AMZN,Buy,15,523.03,7845.45,438.98
1974,2025-03-24,AAPL,Buy,16,2138.63,34218.08,-274.18
1975,2025-03-24,TSLA,Buy,13,1971.19,25625.47,203.56
1976,2025-03-24,MSFT,Buy,35,1847.45,64660.75,256.64
1977,2025-03-24,TSLA,Buy,75,2446.42,183481.5,377.62
1978,2025-03-24,AAPL,Sell,59,2947.33,173892.47,269.76
1979,2025-03-24,META,Buy,21,1198.16,25161.36,243.54
1980,2025-03-24,AAPL,Sell,54,3122.64,168622.56,-0.9
1981,2025-03-24,GOOGL,Sell,75,646.15,48461.25,-393.23
1982,2025-03-24,AMZN,Sell,30,688.28,20648.399999999998,-365.72
1983,2025-03-24,AMZN,Sell,48,1007.03,48337.44,150.67
1984,2025-03-24,TSLA,Sell,35,506.4,17724.0,33.69
1985,2025-03-24,MSFT,Buy,86,883.09,75945.74,274.2
1986,2025-03-24,META,Buy,38,461.8,17548.4,-42.74
1987,2025-03-24,NFLX,Buy,31,2893.96,89712.76,531.87
1988,2025-03-24,AMZN,Sell,78,572.49,44654.22,795.93
